Match ID,Home ID,Away ID,Home Name,Away Name,Home Formation,Away Formation,Home Goals,Away Goals,Home Goals Conceded,Away Goals Conceded,Home Passes,Away Passes,Red Cards Home,Red Cards Away,Home Pass Quality,Away Pass Quality
38317,38,7,Wolves,Everton,343.0,4231.0,2.0,2.0,2.0,2.0,547.0,409.0,0.0,1.0,0.65,0.85
38579,46,7,Cardiff,Everton,4411.0,4231.0,0.0,3.0,3.0,0.0,257.0,534.0,0.0,0.0,0.65,0.85
38606,23,7,Newcastle,Everton,343.0,4231.0,3.0,2.0,2.0,3.0,361.0,443.0,0.0,0.0,0.85,0.85
38488,131,1,Brighton,Arsenal,451.0,41212.0,1.0,1.0,1.0,1.0,324.0,711.0,0.0,0.0,0.75,0.85
38679,43,1,Burnley,Arsenal,442.0,4231.0,1.0,3.0,3.0,1.0,341.0,533.0,0.0,0.0,0.85,0.85
38400,6,1,Crystal Palace,Arsenal,442.0,4231.0,2.0,2.0,2.0,2.0,399.0,555.0,0.0,0.0,0.75,0.85
38381,34,1,Fulham,Arsenal,343.0,442.0,1.0,5.0,5.0,1.0,473.0,504.0,0.0,0.0,0.65,0.85
38662,26,1,Leicester,Arsenal,4141.0,442.0,3.0,0.0,0.0,3.0,610.0,293.0,0.0,1.0,0.85,0.85
38503,10,1,Liverpool,Arsenal,4231.0,4231.0,5.0,1.0,1.0,5.0,511.0,551.0,0.0,0.0,0.95,0.85
38452,12,1,Man Utd,Arsenal,3412.0,3421.0,2.0,2.0,2.0,2.0,447.0,545.0,0.0,0.0,0.95,0.85
38474,20,1,Southampton,Arsenal,3421.0,343.0,3.0,2.0,2.0,3.0,317.0,629.0,0.0,0.0,0.65,0.85
38594,21,1,Spurs,Arsenal,3412.0,4231.0,1.0,1.0,1.0,1.0,508.0,334.0,0.0,1.0,0.95,0.85
38647,33,1,Watford,Arsenal,352.0,4231.0,0.0,1.0,1.0,0.0,327.0,660.0,1.0,0.0,0.75,0.85
38555,11,1,Man City,Arsenal,433.0,442.0,3.0,1.0,1.0,3.0,613.0,432.0,0.0,0.0,0.95,0.85
38321,4,1,Chelsea,Arsenal,433.0,4231.0,3.0,2.0,2.0,3.0,720.0,429.0,0.0,0.0,0.95,0.85
38561,159,1,Huddersfield,Arsenal,41212.0,343.0,1.0,2.0,2.0,1.0,482.0,410.0,0.0,0.0,0.65,0.85
38428,127,1,Bournemouth,Arsenal,442.0,3421.0,1.0,2.0,2.0,1.0,394.0,574.0,0.0,0.0,0.75,0.85
38527,25,1,West Ham,Arsenal,4231.0,3421.0,1.0,0.0,0.0,1.0,380.0,555.0,0.0,0.0,0.75,0.85
38617,38,1,Wolves,Arsenal,352.0,4231.0,3.0,1.0,1.0,3.0,285.0,690.0,0.0,0.0,0.65,0.85
38340,46,1,Cardiff,Arsenal,442.0,4231.0,2.0,3.0,3.0,2.0,234.0,635.0,0.0,0.0,0.65,0.85
38353,23,1,Newcastle,Arsenal,4411.0,4231.0,1.0,2.0,2.0,1.0,327.0,598.0,0.0,0.0,0.85,0.85
38630,7,1,Everton,Arsenal,4231.0,3421.0,1.0,0.0,0.0,1.0,381.0,513.0,0.0,0.0,0.85,0.85
38468,131,4,Brighton,Chelsea,4411.0,433.0,1.0,2.0,2.0,1.0,455.0,654.0,0.0,0.0,0.75,0.95
38399,43,4,Burnley,Chelsea,4411.0,433.0,0.0,4.0,4.0,0.0,325.0,796.0,0.0,0.0,0.85,0.95
38500,6,4,Crystal Palace,Chelsea,451.0,433.0,0.0,1.0,1.0,0.0,394.0,781.0,0.0,0.0,0.75,0.95
38592,34,4,Fulham,Chelsea,4231.0,433.0,1.0,2.0,2.0,1.0,384.0,694.0,0.0,0.0,0.65,0.95
38682,26,4,Leicester,Chelsea,4141.0,433.0,0.0,0.0,0.0,0.0,470.0,533.0,0.0,0.0,0.85,0.95
38643,10,4,Liverpool,Chelsea,433.0,433.0,2.0,0.0,0.0,2.0,646.0,401.0,0.0,0.0,0.95,0.95
38664,12,4,Man Utd,Chelsea,4312.0,433.0,1.0,1.0,1.0,1.0,467.0,422.0,0.0,0.0,0.95,0.95
38385,20,4,Southampton,Chelsea,3421.0,433.0,0.0,3.0,3.0,0.0,346.0,651.0,0.0,0.0,0.65,0.95
38434,21,4,Spurs,Chelsea,41212.0,433.0,3.0,1.0,1.0,3.0,369.0,549.0,0.0,0.0,0.95,0.95
38497,33,4,Watford,Chelsea,4222.0,433.0,1.0,2.0,2.0,1.0,392.0,729.0,0.0,0.0,0.75,0.95
38563,11,4,Man City,Chelsea,433.0,433.0,6.0,0.0,0.0,6.0,681.0,535.0,0.0,0.0,0.95,0.95
38311,159,4,Huddersfield,Chelsea,3511.0,433.0,0.0,3.0,3.0,0.0,372.0,658.0,0.0,0.0,0.65,0.95
38528,1,4,Arsenal,Chelsea,41212.0,433.0,2.0,0.0,0.0,2.0,355.0,647.0,0.0,0.0,0.85,0.95
38539,127,4,Bournemouth,Chelsea,4411.0,433.0,4.0,0.0,0.0,4.0,338.0,716.0,0.0,0.0,0.75,0.95
38367,25,4,West Ham,Chelsea,433.0,433.0,0.0,0.0,0.0,0.0,297.0,758.0,0.0,0.0,0.75,0.95
38455,38,4,Wolves,Chelsea,3421.0,433.0,2.0,1.0,1.0,2.0,284.0,678.0,0.0,0.0,0.65,0.95
38621,46,4,Cardiff,Chelsea,4231.0,433.0,1.0,2.0,2.0,1.0,239.0,592.0,0.0,0.0,0.65,0.95
38334,23,4,Newcastle,Chelsea,541.0,433.0,1.0,2.0,2.0,1.0,200.0,913.0,0.0,0.0,0.85,0.95
38611,7,4,Everton,Chelsea,4231.0,433.0,2.0,0.0,0.0,2.0,314.0,666.0,0.0,0.0,0.85,0.95
38449,131,6,Brighton,Crystal Palace,433.0,442.0,3.0,1.0,1.0,3.0,269.0,591.0,1.0,0.0,0.75,0.75
38590,43,6,Burnley,Crystal Palace,442.0,451.0,1.0,3.0,3.0,1.0,422.0,348.0,0.0,0.0,0.85,0.75
38310,34,6,Fulham,Crystal Palace,433.0,442.0,0.0,2.0,2.0,0.0,672.0,347.0,0.0,0.0,0.65,0.75
38574,26,6,Leicester,Crystal Palace,433.0,433.0,1.0,4.0,4.0,1.0,541.0,289.0,0.0,0.0,0.85,0.75
38532,10,6,Liverpool,Crystal Palace,4231.0,451.0,4.0,3.0,3.0,4.0,734.0,304.0,1.0,0.0,0.95,0.75
38433,12,6,Man Utd,Crystal Palace,433.0,442.0,0.0,0.0,0.0,0.0,509.0,351.0,0.0,0.0,0.95,0.75
38546,20,6,Southampton,Crystal Palace,352.0,433.0,1.0,1.0,1.0,1.0,532.0,371.0,0.0,1.0,0.65,0.75
38614,21,6,Spurs,Crystal Palace,4231.0,433.0,2.0,0.0,0.0,2.0,687.0,364.0,0.0,0.0,0.95,0.75
38336,33,6,Watford,Crystal Palace,4222.0,442.0,2.0,1.0,1.0,2.0,331.0,436.0,0.0,0.0,0.75,0.75
38484,11,6,Man City,Crystal Palace,433.0,451.0,2.0,3.0,3.0,2.0,733.0,213.0,0.0,0.0,0.95,0.75
38411,4,6,Chelsea,Crystal Palace,433.0,442.0,3.0,1.0,1.0,3.0,883.0,313.0,0.0,0.0,0.95,0.75
38351,159,6,Huddersfield,Crystal Palace,343.0,433.0,0.0,1.0,1.0,0.0,494.0,363.0,0.0,0.0,0.65,0.75
38648,1,6,Arsenal,Crystal Palace,3412.0,442.0,2.0,3.0,3.0,2.0,656.0,249.0,0.0,0.0,0.85,0.75
38369,127,6,Bournemouth,Crystal Palace,442.0,433.0,2.0,1.0,1.0,2.0,425.0,532.0,0.0,0.0,0.75,0.75
38467,25,6,West Ham,Crystal Palace,442.0,442.0,3.0,2.0,2.0,3.0,430.0,474.0,0.0,0.0,0.75,0.75
38517,38,6,Wolves,Crystal Palace,343.0,433.0,0.0,2.0,2.0,0.0,527.0,480.0,0.0,0.0,0.65,0.75
38670,46,6,Cardiff,Crystal Palace,4411.0,442.0,2.0,3.0,3.0,2.0,276.0,446.0,0.0,0.0,0.65,0.75
38633,23,6,Newcastle,Crystal Palace,541.0,442.0,0.0,1.0,1.0,0.0,436.0,392.0,0.0,0.0,0.85,0.75
38392,7,6,Everton,Crystal Palace,4231.0,442.0,2.0,0.0,0.0,2.0,510.0,350.0,0.0,0.0,0.85,0.75
38429,131,26,Brighton,Leicester,4411.0,4231.0,1.0,1.0,1.0,1.0,431.0,369.0,0.0,1.0,0.75,0.85
38610,43,26,Burnley,Leicester,442.0,4141.0,1.0,2.0,2.0,1.0,472.0,294.0,0.0,1.0,0.85,0.85
38469,6,26,Crystal Palace,Leicester,442.0,4231.0,1.0,0.0,0.0,1.0,384.0,495.0,0.0,0.0,0.75,0.85
38451,34,26,Fulham,Leicester,4231.0,4231.0,1.0,1.0,1.0,1.0,315.0,385.0,0.0,0.0,0.65,0.85
38544,10,26,Liverpool,Leicester,4231.0,4411.0,1.0,1.0,1.0,1.0,779.0,301.0,0.0,0.0,0.95,0.85
38313,12,26,Man Utd,Leicester,433.0,4231.0,2.0,1.0,1.0,2.0,485.0,543.0,0.0,0.0,0.95,0.85
38335,20,26,Southampton,Leicester,442.0,4231.0,1.0,2.0,2.0,1.0,447.0,425.0,1.0,0.0,0.65,0.85
38565,21,26,Spurs,Leicester,41212.0,4141.0,3.0,1.0,1.0,3.0,499.0,437.0,0.0,0.0,0.95,0.85
38595,33,26,Watford,Leicester,4222.0,3421.0,2.0,1.0,1.0,2.0,371.0,576.0,0.0,0.0,0.75,0.85
38674,11,26,Man City,Leicester,433.0,451.0,1.0,0.0,0.0,1.0,636.0,416.0,0.0,0.0,0.95,0.85
38481,4,26,Chelsea,Leicester,433.0,433.0,0.0,1.0,1.0,0.0,693.0,262.0,0.0,0.0,0.95,0.85
38631,159,26,Huddersfield,Leicester,4411.0,4141.0,1.0,4.0,4.0,1.0,369.0,467.0,0.0,0.0,0.65,0.85
38388,1,26,Arsenal,Leicester,4231.0,3412.0,3.0,1.0,1.0,3.0,703.0,309.0,0.0,0.0,0.85,0.85
38348,127,26,Bournemouth,Leicester,442.0,4231.0,4.0,2.0,2.0,4.0,360.0,398.0,0.0,1.0,0.75,0.85
38656,25,26,West Ham,Leicester,4141.0,4411.0,2.0,2.0,2.0,2.0,410.0,425.0,0.0,0.0,0.75,0.85
38537,38,26,Wolves,Leicester,352.0,4231.0,4.0,3.0,3.0,4.0,381.0,447.0,0.0,0.0,0.65,0.85
38410,46,26,Cardiff,Leicester,4411.0,4231.0,0.0,1.0,1.0,0.0,271.0,403.0,0.0,0.0,0.65,0.85
38375,23,26,Newcastle,Leicester,4411.0,4231.0,0.0,2.0,2.0,0.0,376.0,525.0,0.0,0.0,0.85,0.85
38512,7,26,Everton,Leicester,4231.0,433.0,0.0,1.0,1.0,0.0,525.0,366.0,0.0,0.0,0.85,0.85
38398,131,38,Brighton,Wolves,4411.0,3421.0,1.0,0.0,0.0,1.0,362.0,523.0,0.0,0.0,0.75,0.65
38620,43,38,Burnley,Wolves,442.0,352.0,2.0,0.0,0.0,2.0,322.0,534.0,0.0,0.0,0.85,0.65
38380,6,38,Crystal Palace,Wolves,442.0,343.0,0.0,1.0,1.0,0.0,641.0,314.0,0.0,0.0,0.75,0.65
38491,34,38,Fulham,Wolves,343.0,3412.0,1.0,1.0,1.0,1.0,286.0,685.0,0.0,0.0,0.65,0.65
38324,26,38,Leicester,Wolves,4231.0,3421.0,2.0,0.0,0.0,2.0,382.0,500.0,1.0,0.0,0.85,0.65
38683,10,38,Liverpool,Wolves,433.0,352.0,2.0,0.0,0.0,2.0,603.0,427.0,0.0,0.0,0.95,0.65
38366,12,38,Man Utd,Wolves,433.0,3421.0,1.0,1.0,1.0,1.0,684.0,379.0,0.0,0.0,0.95,0.65
38645,20,38,Southampton,Wolves,3421.0,352.0,3.0,1.0,1.0,3.0,281.0,625.0,0.0,0.0,0.65,0.65
38506,21,38,Spurs,Wolves,41212.0,3421.0,1.0,3.0,3.0,1.0,664.0,413.0,0.0,0.0,0.95,0.65
38667,33,38,Watford,Wolves,4222.0,352.0,1.0,2.0,2.0,1.0,495.0,386.0,0.0,0.0,0.75,0.65
38525,11,38,Man City,Wolves,433.0,352.0,3.0,0.0,0.0,3.0,872.0,283.0,0.0,1.0,0.95,0.65
38600,4,38,Chelsea,Wolves,433.0,352.0,1.0,1.0,1.0,1.0,820.0,277.0,0.0,0.0,0.95,0.65
38581,159,38,Huddersfield,Wolves,41212.0,352.0,1.0,0.0,0.0,1.0,445.0,461.0,0.0,0.0,0.65,0.65
38418,1,38,Arsenal,Wolves,4231.0,343.0,1.0,1.0,1.0,1.0,734.0,292.0,0.0,0.0,0.85,0.65
38569,127,38,Bournemouth,Wolves,4411.0,352.0,1.0,1.0,1.0,1.0,370.0,468.0,0.0,0.0,0.75,0.65
38347,25,38,West Ham,Wolves,4231.0,3421.0,0.0,1.0,1.0,0.0,444.0,495.0,0.0,0.0,0.75,0.65
38439,46,38,Cardiff,Wolves,3142.0,3421.0,2.0,1.0,1.0,2.0,312.0,345.0,0.0,0.0,0.65,0.65
38466,23,38,Newcastle,Wolves,3511.0,343.0,1.0,2.0,2.0,1.0,425.0,425.0,1.0,0.0,0.85,0.65
38553,7,38,Everton,Wolves,4141.0,352.0,1.0,3.0,3.0,1.0,534.0,306.0,0.0,0.0,0.85,0.65
38378,131,25,Brighton,West Ham,4411.0,4141.0,1.0,0.0,0.0,1.0,282.0,514.0,0.0,0.0,0.75,0.75
38499,43,25,Burnley,West Ham,442.0,442.0,2.0,0.0,0.0,2.0,338.0,453.0,0.0,0.0,0.85,0.75
38559,6,25,Crystal Palace,West Ham,433.0,4141.0,1.0,1.0,1.0,1.0,482.0,371.0,0.0,0.0,0.75,0.75
38470,34,25,Fulham,West Ham,442.0,442.0,0.0,2.0,2.0,0.0,498.0,391.0,0.0,0.0,0.65,0.75
38402,26,25,Leicester,West Ham,4231.0,4141.0,1.0,1.0,1.0,1.0,552.0,327.0,0.0,1.0,0.85,0.75
38312,10,25,Liverpool,West Ham,433.0,4231.0,4.0,0.0,0.0,4.0,673.0,360.0,0.0,0.0,0.95,0.75
38644,12,25,Man Utd,West Ham,4231.0,4141.0,2.0,1.0,1.0,2.0,373.0,519.0,0.0,0.0,0.95,0.75
38495,20,25,Southampton,West Ham,3421.0,4231.0,1.0,2.0,2.0,1.0,409.0,487.0,0.0,0.0,0.65,0.75
38666,21,25,Spurs,West Ham,41212.0,4141.0,0.0,1.0,1.0,0.0,614.0,351.0,0.0,0.0,0.95,0.75
38687,33,25,Watford,West Ham,4222.0,4141.0,1.0,4.0,4.0,1.0,419.0,460.0,1.0,0.0,0.75,0.75
38585,11,25,Man City,West Ham,433.0,4231.0,1.0,0.0,0.0,1.0,780.0,255.0,0.0,0.0,0.95,0.75
38629,4,25,Chelsea,West Ham,433.0,4231.0,2.0,0.0,0.0,2.0,485.0,406.0,0.0,0.0,0.95,0.75
38422,159,25,Huddersfield,West Ham,3511.0,4141.0,1.0,1.0,1.0,1.0,354.0,448.0,0.0,0.0,0.65,0.75
38328,1,25,Arsenal,West Ham,4231.0,4411.0,3.0,1.0,1.0,3.0,544.0,341.0,0.0,0.0,0.85,0.75
38529,127,25,Bournemouth,West Ham,442.0,4231.0,2.0,0.0,0.0,2.0,359.0,582.0,0.0,0.0,0.75,0.75
38543,38,25,Wolves,West Ham,352.0,442.0,3.0,0.0,0.0,3.0,477.0,400.0,0.0,0.0,0.65,0.75
38599,46,25,Cardiff,West Ham,4231.0,4141.0,2.0,0.0,0.0,2.0,226.0,565.0,0.0,0.0,0.65,0.75
38446,23,25,Newcastle,West Ham,4411.0,442.0,0.0,3.0,3.0,0.0,492.0,358.0,0.0,0.0,0.85,0.75
38350,7,25,Everton,West Ham,4231.0,4141.0,1.0,3.0,3.0,1.0,458.0,380.0,0.0,0.0,0.85,0.75
38359,131,21,Brighton,Spurs,4141.0,4231.0,1.0,2.0,2.0,1.0,255.0,658.0,0.0,0.0,0.75,0.95
38570,43,21,Burnley,Spurs,442.0,352.0,2.0,1.0,1.0,2.0,214.0,504.0,0.0,0.0,0.85,0.95
38421,6,21,Crystal Palace,Spurs,442.0,4231.0,0.0,1.0,1.0,0.0,306.0,581.0,0.0,0.0,0.75,0.95
38530,34,21,Fulham,Spurs,343.0,3421.0,1.0,2.0,2.0,1.0,245.0,682.0,0.0,0.0,0.65,0.95
38464,26,21,Leicester,Spurs,433.0,4231.0,0.0,2.0,2.0,0.0,410.0,578.0,0.0,0.0,0.85,0.95
38625,10,21,Liverpool,Spurs,433.0,3142.0,2.0,1.0,1.0,2.0,445.0,485.0,0.0,0.0,0.95,0.95
38333,12,21,Man Utd,Spurs,3511.0,41212.0,0.0,3.0,3.0,0.0,488.0,382.0,0.0,0.0,0.95,0.95
38607,20,21,Southampton,Spurs,3421.0,41212.0,2.0,1.0,1.0,2.0,291.0,511.0,0.0,0.0,0.65,0.95
38346,33,21,Watford,Spurs,4222.0,3142.0,2.0,1.0,1.0,2.0,289.0,532.0,0.0,0.0,0.75,0.95
38654,11,21,Man City,Spurs,433.0,532.0,1.0,0.0,0.0,1.0,582.0,379.0,0.0,0.0,0.95,0.95
38583,4,21,Chelsea,Spurs,433.0,4231.0,2.0,0.0,0.0,2.0,480.0,546.0,0.0,0.0,0.95,0.95
38373,159,21,Huddersfield,Spurs,3511.0,3421.0,0.0,2.0,2.0,0.0,420.0,388.0,0.0,0.0,0.65,0.95
38438,1,21,Arsenal,Spurs,343.0,41212.0,4.0,2.0,2.0,4.0,477.0,331.0,0.0,1.0,0.85,0.95
38669,127,21,Bournemouth,Spurs,4411.0,4231.0,1.0,0.0,0.0,1.0,439.0,404.0,0.0,2.0,0.75,0.95
38396,25,21,West Ham,Spurs,4141.0,4321.0,0.0,1.0,1.0,0.0,377.0,506.0,0.0,0.0,0.75,0.95
38417,38,21,Wolves,Spurs,343.0,4321.0,2.0,3.0,3.0,2.0,458.0,505.0,0.0,0.0,0.65,0.95
38510,46,21,Cardiff,Spurs,4141.0,41212.0,0.0,3.0,3.0,0.0,290.0,823.0,0.0,0.0,0.65,0.95
38314,23,21,Newcastle,Spurs,4411.0,4321.0,1.0,2.0,2.0,1.0,387.0,573.0,0.0,0.0,0.85,0.95
38482,7,21,Everton,Spurs,4231.0,41212.0,2.0,6.0,6.0,2.0,412.0,605.0,0.0,0.0,0.85,0.95
38338,131,34,Brighton,Fulham,4411.0,433.0,2.0,2.0,2.0,2.0,370.0,551.0,0.0,0.0,0.75,0.65
38519,43,34,Burnley,Fulham,442.0,343.0,2.0,1.0,1.0,2.0,419.0,564.0,0.0,0.0,0.85,0.65
38552,6,34,Crystal Palace,Fulham,442.0,343.0,2.0,0.0,0.0,2.0,346.0,608.0,0.0,0.0,0.75,0.65
38603,26,34,Leicester,Fulham,433.0,433.0,3.0,1.0,1.0,3.0,521.0,464.0,0.0,0.0,0.85,0.65
38424,10,34,Liverpool,Fulham,4231.0,4231.0,2.0,0.0,0.0,2.0,725.0,263.0,0.0,0.0,0.95,0.65
38465,12,34,Man Utd,Fulham,4231.0,4231.0,4.0,1.0,1.0,4.0,625.0,376.0,0.0,1.0,0.95,0.65
38587,20,34,Southampton,Fulham,3421.0,4312.0,2.0,0.0,0.0,2.0,380.0,566.0,0.0,0.0,0.65,0.65
38326,21,34,Spurs,Fulham,3142.0,433.0,3.0,1.0,1.0,3.0,629.0,435.0,0.0,0.0,0.95,0.65
38636,33,34,Watford,Fulham,4222.0,343.0,4.0,1.0,1.0,4.0,462.0,531.0,0.0,0.0,0.75,0.65
38352,11,34,Man City,Fulham,433.0,433.0,3.0,0.0,0.0,3.0,736.0,400.0,0.0,0.0,0.95,0.65
38440,4,34,Chelsea,Fulham,433.0,41212.0,2.0,0.0,0.0,2.0,725.0,360.0,0.0,0.0,0.95,0.65
38413,159,34,Huddersfield,Fulham,3412.0,433.0,1.0,0.0,0.0,1.0,387.0,490.0,0.0,0.0,0.65,0.65
38508,1,34,Arsenal,Fulham,3421.0,343.0,4.0,1.0,1.0,4.0,542.0,365.0,0.0,0.0,0.85,0.65
38649,127,34,Bournemouth,Fulham,442.0,4231.0,0.0,1.0,1.0,0.0,445.0,457.0,0.0,0.0,0.75,0.65
38577,25,34,West Ham,Fulham,4141.0,4411.0,3.0,1.0,1.0,3.0,553.0,473.0,0.0,0.0,0.75,0.65
38677,38,34,Wolves,Fulham,352.0,532.0,1.0,0.0,0.0,1.0,376.0,601.0,0.0,0.0,0.65,0.65
38390,46,34,Cardiff,Fulham,4411.0,433.0,4.0,2.0,2.0,4.0,313.0,479.0,0.0,0.0,0.65,0.65
38485,23,34,Newcastle,Fulham,541.0,343.0,0.0,0.0,0.0,0.0,499.0,463.0,0.0,0.0,0.85,0.65
38372,7,34,Everton,Fulham,4231.0,4411.0,3.0,0.0,0.0,3.0,388.0,391.0,0.0,0.0,0.85,0.65
38318,131,12,Brighton,Man Utd,4411.0,433.0,3.0,2.0,2.0,3.0,283.0,572.0,0.0,0.0,0.75,0.95
38339,43,12,Burnley,Man Utd,4411.0,433.0,0.0,2.0,2.0,0.0,437.0,513.0,0.0,1.0,0.85,0.95
38580,6,12,Crystal Palace,Man Utd,433.0,433.0,1.0,3.0,3.0,1.0,374.0,468.0,0.0,0.0,0.75,0.95
38560,34,12,Fulham,Man Utd,4231.0,433.0,0.0,3.0,3.0,0.0,503.0,483.0,0.0,0.0,0.65,0.95
38554,26,12,Leicester,Man Utd,4231.0,4222.0,0.0,1.0,1.0,0.0,418.0,532.0,0.0,0.0,0.85,0.95
38472,10,12,Liverpool,Man Utd,4411.0,4411.0,3.0,1.0,1.0,3.0,562.0,321.0,0.0,0.0,0.95,0.95
38447,20,12,Southampton,Man Utd,3412.0,532.0,2.0,2.0,2.0,2.0,358.0,520.0,0.0,0.0,0.65,0.95
38526,21,12,Spurs,Man Utd,41212.0,41212.0,0.0,1.0,1.0,0.0,567.0,363.0,0.0,0.0,0.95,0.95
38356,33,12,Watford,Man Utd,4222.0,433.0,1.0,2.0,2.0,1.0,387.0,520.0,0.0,1.0,0.75,0.95
38425,11,12,Man City,Man Utd,433.0,433.0,3.0,1.0,1.0,3.0,700.0,380.0,0.0,0.0,0.95,0.95
38391,4,12,Chelsea,Man Utd,433.0,4231.0,2.0,2.0,2.0,2.0,611.0,371.0,0.0,0.0,0.95,0.95
38673,159,12,Huddersfield,Man Utd,433.0,4312.0,1.0,1.0,1.0,1.0,332.0,600.0,0.0,0.0,0.65,0.95
38598,1,12,Arsenal,Man Utd,3412.0,442.0,2.0,0.0,0.0,2.0,395.0,465.0,0.0,0.0,0.85,0.95
38409,127,12,Bournemouth,Man Utd,4411.0,433.0,1.0,2.0,2.0,1.0,412.0,447.0,0.0,0.0,0.75,0.95
38376,25,12,West Ham,Man Utd,4141.0,532.0,3.0,1.0,1.0,3.0,455.0,457.0,0.0,0.0,0.75,0.95
38637,38,12,Wolves,Man Utd,352.0,3511.0,2.0,1.0,1.0,2.0,510.0,515.0,0.0,1.0,0.65,0.95
38480,46,12,Cardiff,Man Utd,4141.0,433.0,1.0,5.0,5.0,1.0,209.0,640.0,0.0,0.0,0.65,0.95
38515,23,12,Newcastle,Man Utd,541.0,4231.0,0.0,2.0,2.0,0.0,350.0,687.0,0.0,0.0,0.85,0.95
38652,7,12,Everton,Man Utd,4231.0,433.0,4.0,0.0,0.0,4.0,383.0,417.0,0.0,0.0,0.85,0.95
38460,43,131,Burnley,Brighton,442.0,433.0,1.0,0.0,0.0,1.0,307.0,515.0,0.0,0.0,0.85,0.75
38601,6,131,Crystal Palace,Brighton,433.0,451.0,1.0,2.0,2.0,1.0,579.0,358.0,0.0,0.0,0.75,0.75
38540,34,131,Fulham,Brighton,343.0,433.0,4.0,2.0,2.0,4.0,623.0,382.0,0.0,0.0,0.65,0.75
38582,26,131,Leicester,Brighton,433.0,433.0,2.0,1.0,1.0,2.0,446.0,444.0,0.0,0.0,0.85,0.75
38332,10,131,Liverpool,Brighton,433.0,451.0,1.0,0.0,0.0,1.0,765.0,327.0,0.0,0.0,0.95,0.75
38533,12,131,Man Utd,Brighton,433.0,451.0,2.0,1.0,1.0,2.0,507.0,391.0,0.0,0.0,0.95,0.75
38354,20,131,Southampton,Brighton,442.0,4141.0,2.0,2.0,2.0,2.0,468.0,442.0,0.0,0.0,0.65,0.75
38635,21,131,Spurs,Brighton,433.0,433.0,1.0,0.0,0.0,1.0,713.0,194.0,0.0,0.0,0.95,0.75
38316,33,131,Watford,Brighton,4222.0,4411.0,2.0,0.0,0.0,2.0,437.0,385.0,0.0,0.0,0.75,0.75
38374,11,131,Man City,Brighton,433.0,4141.0,2.0,0.0,0.0,2.0,850.0,210.0,0.0,0.0,0.95,0.75
38572,4,131,Chelsea,Brighton,433.0,433.0,3.0,0.0,0.0,3.0,753.0,350.0,0.0,0.0,0.95,0.75
38442,159,131,Huddersfield,Brighton,3511.0,433.0,1.0,2.0,2.0,1.0,265.0,568.0,1.0,0.0,0.65,0.75
38668,1,131,Arsenal,Brighton,4312.0,451.0,1.0,1.0,1.0,1.0,564.0,235.0,0.0,0.0,0.85,0.75
38479,127,131,Bournemouth,Brighton,442.0,4141.0,2.0,0.0,0.0,2.0,541.0,392.0,0.0,1.0,0.75,0.75
38516,25,131,West Ham,Brighton,442.0,451.0,2.0,2.0,2.0,2.0,494.0,410.0,0.0,0.0,0.75,0.75
38657,38,131,Wolves,Brighton,352.0,433.0,0.0,0.0,0.0,0.0,615.0,297.0,0.0,0.0,0.65,0.75
38419,46,131,Cardiff,Brighton,4141.0,4411.0,2.0,1.0,1.0,2.0,472.0,315.0,0.0,1.0,0.65,0.75
38395,23,131,Newcastle,Brighton,4411.0,4411.0,0.0,1.0,1.0,0.0,504.0,247.0,0.0,0.0,0.85,0.75
38412,7,131,Everton,Brighton,4231.0,4411.0,3.0,1.0,1.0,3.0,491.0,315.0,0.0,0.0,0.85,0.75
